<<<<<<< HEAD
"Date","Daily.AQI.Value","Local.Site.Name","AQS.Parameter.Description","County","Site.Latitude","Site.Longitude"
2024-10-15,29,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-16,25,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-17,32,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-18,35,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-19,40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-20,40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-21,41,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-22,54,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-23,51,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-24,44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-25,50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-26,43,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-27,26,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-28,36,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-29,42,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-30,38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-10-31,38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
2024-03-01,28,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-02,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-03,36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-04,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-05,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-06,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-07,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-08,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-09,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-10,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-11,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-12,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-13,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-14,51,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-15,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-16,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-17,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-18,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-19,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-20,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-21,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-22,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-23,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-24,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-25,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-26,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-27,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-28,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-29,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-30,54,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-31,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-01,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-02,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-03,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-04,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-05,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-06,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-07,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-08,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-09,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-10,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-11,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-12,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-13,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-14,67,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-15,50,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-16,50,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-17,50,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-18,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-19,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-20,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-21,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-22,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-23,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-24,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-25,58,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-26,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-27,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-28,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-29,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-04-30,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-01,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-02,61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-03,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-04,28,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-05,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-06,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-07,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-08,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-09,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-10,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-11,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-12,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-13,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-15,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-16,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-17,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-18,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-19,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-20,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-21,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-22,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-23,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-24,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-25,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-26,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-27,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-28,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-29,58,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-30,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-05-31,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-01,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-02,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-03,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-04,36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-05,36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-06,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-07,51,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-08,58,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-09,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-10,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-11,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-12,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-13,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-14,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-15,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-16,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-17,36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-18,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-19,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-20,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-21,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-22,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-23,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-24,58,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-25,50,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-26,50,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-27,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-28,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-29,29,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-06-30,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-01,46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-02,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-03,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-04,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-05,29,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-06,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-07,28,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-08,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-09,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-10,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-11,51,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-12,50,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-13,47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-14,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-15,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-16,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-17,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-18,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-19,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-20,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-21,29,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-22,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-23,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-24,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-25,25,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-26,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-27,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-28,30,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-29,30,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-30,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-07-31,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-01,28,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-02,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-03,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-04,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-05,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-06,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-07,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-08,28,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-09,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-10,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-11,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-12,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-13,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-14,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-15,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-16,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-17,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-18,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-19,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-20,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-21,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-22,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-23,58,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-24,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-25,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-26,51,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-27,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-28,51,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-29,54,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-30,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-08-31,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-01,30,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-02,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-03,36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-04,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-05,38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-06,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-07,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-08,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-09,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-10,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-11,49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-12,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-13,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-14,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-15,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-16,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-17,20,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-18,25,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-19,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-20,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-21,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-22,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-23,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-24,36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-25,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-26,28,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-27,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-28,34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-29,28,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-09-30,28,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-01,26,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-02,37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-03,28,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-04,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-05,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-06,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-07,45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-08,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-09,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-10,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-11,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-12,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-13,48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-14,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-15,32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-16,31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-17,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-18,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-19,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-20,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-21,43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-22,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-23,42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-24,50,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-25,44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-26,41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-27,33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-28,35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-29,39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-30,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-10-31,40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
2024-03-01,42,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-02,49,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-03,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-04,34,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-05,40,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-06,40,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-07,38,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-08,35,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-09,38,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-10,42,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-11,47,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-12,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-13,58,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-14,77,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-15,36,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-16,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-17,42,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-18,42,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-19,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-20,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-21,54,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-22,51,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-23,61,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-24,64,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-26,41,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-27,42,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-28,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-29,50,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-30,61,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-03-31,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-01,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-02,54,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-03,45,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-04,40,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-05,36,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-06,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-07,61,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-08,54,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-09,54,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-10,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-11,45,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-12,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-13,58,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-14,71,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-15,58,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-16,67,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-17,54,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-18,54,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-19,49,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-20,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-21,40,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-22,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-23,61,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-24,58,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-25,64,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-26,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-27,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-28,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-29,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-04-30,49,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-01,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-02,74,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-03,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-04,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-05,47,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-06,41,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-07,37,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-08,47,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-09,64,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-10,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-11,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-12,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-13,41,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-14,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-15,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-16,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-17,41,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-18,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-19,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-20,43,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-21,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-22,61,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-23,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-24,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-25,58,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-26,39,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-27,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-28,46,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-29,51,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-30,44,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-05-31,48,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-06-01,54,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
2024-06-02,41,"Frying Pan Mountain","Ozone","Haywood",35.379167,-82.7925
